tool,parm,label,type,components,default,menu_items
AB::StreetLightGenerator::2.2,sign1_corner_bevel_amt3,Sign Three Corner Bevel Amt,Float,1,0.02,0
AB::StreetLightGenerator::2.2,sign1_filletshape3,Sign Three Bevel Size,Menu,1,4,5
AB::StreetLightGenerator::2.2,sign1_border_amt3,Sign Three Border,Float,1,0.1,0
AB::StreetLightGenerator::2.2,sepparm3,,Separator,0,,0
AB::StreetLightGenerator::2.2,light_base_color,Light Metal Color,Float,3,0.075;0.3;0.075,0
AB::StreetLightGenerator::2.2,light_emit_clr1,Light Emit Color,Float,3,1.0;1.0;1.0,0
AB::StreetLightGenerator::2.2,sign1_Front_color,Sign One Front,Float,3,0.0;1.0;0.0,0
AB::StreetLightGenerator::2.2,sign_one_border,Sign One Border,Float,3,1.0;1.0;1.0,0
AB::StreetLightGenerator::2.2,sign_one_back_color,Sign One Back,Float,3,0.05;0.05;0.05,0
AB::StreetLightGenerator::2.2,NumberOfCopies,Street Light Number,Int,1,2,0
AB::StreetLightGenerator::2.2,StreetLightSpacing,Street Light Spacing,Float,1,10.0,0
AB::StreetSignGenerator::3.0,MaterialStyle,Material Style,Menu,1,0,3
AB::StreetSignGenerator::3.0,AddUVLayout,UV Layout,Toggle,1,False,0
AB::StreetSignGenerator::3.0,AddLightmapUVs,Add Lightmaps,Toggle,1,False,0
AB::StreetSignGenerator::3.0,DCCEngine,Engine,Menu,1,0,3
AB::StreetSignGenerator::3.0,VisUVs,UV Quickshade,Toggle,1,False,0
AB::StreetSignGenerator::3.0,AddNameAndPack,Name & Pack,Toggle,1,False,0
AB::StreetSignGenerator::3.0,DelMatPaths,Delete Material Paths,Toggle,1,False,0
AB::StreetSignGenerator::3.0,ColorMaterialID,Material ID Color,Toggle,1,False,0
AB::StreetSignGenerator::3.0,ToolModeOn,Tool Mode On,Toggle,1,False,0
AB::StreetSignGenerator::3.0,second_angle_translater,Translate Scalar,Float,1,0.5,0
AB::StreetSignGenerator::3.0,st_pole_shape,Pole Shape,Menu,1,0,3
AB::StreetSignGenerator::3.0,pole_thick,Pole Thickness,Float,1,0.1,0
AB::StreetSignGenerator::3.0,pole_hgt,Pole Height,Float,1,3.0,0
AB::StreetSignGenerator::3.0,sepparm18,,Separator,0,,0
AB::StreetSignGenerator::3.0,labelparm4,Primary Sign Options,Label,1,,0
AB::StreetSignGenerator::3.0,PrimarySignScale,Primary Sign Scale,Float,1,0.75,0
AB::StreetSignGenerator::3.0,SecondarySignRotateY2,Rotate Y,Float,1,0.0,0
AB::StreetSignGenerator::3.0,AddFrontBolts,Add Front Bolts,Toggle,1,True,0
AB::StreetSignGenerator::3.0,labelparm5,Secondary Sign Options,Label,1,,0
AB::StreetSignGenerator::3.0,AddSecondSign,Add Second Sign,Toggle,1,True,0
AB::StreetSignGenerator::3.0,SecondarySignScale,Secondary Sign Scale,Float,1,0.5,0
AB::StreetSignGenerator::3.0,PrimarySignRotateY,Rotate Y,Float,1,0.0,0
AB::StreetSignGenerator::3.0,LibraryFile,Library File,String,1,$ASSETBASH/config/signs_library.csv,0
AB::StreetSignGenerator::3.0,PrimarySet,Set,String,1,Any,7
AB::StreetSignGenerator::3.0,PrimaryShape,Shape,String,1,Any,9
AB::StreetSignGenerator::3.0,PrimarySign,Sign,String,1,X01A01,0
AB::StreetSignGenerator::3.0,SecondarySet,Set,String,1,Any,7
AB::StreetSignGenerator::3.0,SecondaryShape,Shape,String,1,Any,9
AB::StreetSignGenerator::3.0,SecondarySign,Sign,String,1,X01A03,0
AB::StreetSignGenerator::3.0,SignThickness,Sign Thickness,Float,1,0.004,0
AB::SubdivideLots::2.0,MethodChoice,Method,Menu,1,0,2
AB::SubdivideLots::2.0,alignment,Alignment,Menu,1,0,2
AB::SubdivideLots::2.0,min_lot_size,Minimum Lot Size,Float,1,5.0,0
AB::SubdivideLots::2.0,iterations,Iterations,Int,1,10,0
AB::SubdivideLots::2.0,shape_seed,Random Seed,Float,1,0.0,0
AB::SubdivideLots::2.0,irregularity,Irregularity,Float,1,0.3,0
AB::SubdivideLots::2.0,vertical_bias,Vertical Bias,Float,1,0.0,0
AB::SubdivideLots::2.0,vertical_packing,Vertical Packing,Float,1,0.0,0
AB::SubdivideLots::2.0,cluster_lots,Cluster Lots,Toggle,1,False,0
AB::SubdivideLots::2.0,number_of_clusters,Number of Clusters,Int,1,50,0
AB::SubdivideLots::2.0,seed,Random Seed,Float,1,0.0,0
AB::SubdivideLots::2.0,iterations2,Iterations,Int,1,3,0
AB::SubdivideLots::2.0,iterations3,Iterations,Int,1,1,0
AB::SubdivideLots::2.0,Ramp_Color,Ramp Color,Ramp,1,5,0
AB::SubdivideLots::2.0,AreaDelete,Small Area Size,Float,1,100.0,0
AB::SuperFormula::1.0,n1,N1,Float,1,1.0,0
AB::SuperFormula::1.0,n2,N2,Float,1,10.0,0
AB::SuperFormula::1.0,n3,N3,Float,1,10.0,0
AB::TowerGenerator::1.0,TowerBaseSize,Tower Base Size,Float,1,4.0,0
AB::TowerGenerator::1.0,TowerBaseHeight,Tower Base Height,Float,1,8.0,0
AB::TowerGenerator::1.0,TowerBaseScale,Tower Base Scale,Float,1,0.6,0
AB::TowerGenerator::1.0,AddeSecondaryTower,Secondary Tower On,Toggle,1,True,0
AB::TowerGenerator::1.0,TowerSecondaryHeight,Tower Secondary Height,Float,1,4.0,0
AB::TowerGenerator::1.0,TowerStructureDivisions,Structure Divisions,Int,1,2,0
AB::TowerGenerator::1.0,VerticalSupportWidth,Vertical Support Width,Float,1,0.2,0
AB::TowerGenerator::1.0,GussetPlateWidth,Gusset Width,Float,1,0.4,0
AB::TowerGenerator::1.0,GussetPlateHeight,Gusset Height,Float,1,0.4,0
AB::TowerGenerator::1.0,GussetPlateDepth,Gusset Depth,Float,1,0.01,0
AB::TowerGenerator::1.0,GussetPlateCornerBevel,Gusset Corner Bevel,Float,1,0.01,0
AB::TowerGenerator::1.0,GussetBevels,Gusset Bevels,Float,1,0.001,0
AB::TowerGenerator::1.0,GussetBevelsShape,Bevel Shape,Menu,1,4,5
AB::TowerGenerator::1.0,GussetBevelsDivisions,Divisions,Int,1,1,0
AB::TowerGenerator::1.0,radius,Wire Radius,Float,1,0.04,0
AB::TowerGenerator::1.0,div,Divisions,Int,1,8,0
AB::TrashCanGenerator::2.0,work_mode,Work Mode,Menu,1,0,2
AB::TrashCanGenerator::2.0,UVLayoutOn,UV Layout,Toggle,1,False,0
AB::TrashCanGenerator::2.0,lightmaps_on,Light Maps On,Toggle,1,False,0
AB::TrashCanGenerator::2.0,vis_uv,Vis UV,Toggle,1,False,0
AB::TrashCanGenerator::2.0,use_color,Use Color,Toggle,1,True,0
AB::TrashCanGenerator::2.0,tool_mode_on,Tool Mode,Toggle,1,False,0
AB::TrashCanGenerator::2.0,TrashCanOptions,Trash Can Options,Label,1,,0
AB::TrashCanGenerator::2.0,trsh_box_width,Main Box Width,Float,1,1.0,0
AB::TrashCanGenerator::2.0,trsh_box_height,Main Box Height,Float,1,2.0,0
AB::TrashCanGenerator::2.0,graphic_adjust_y,Graphic Translate Y,Float,1,0.0,0
AB::TrashCanGenerator::2.0,graphic_scale,Graphic Scale ,Float,1,0.64,0
AB::TrashCanGenerator::2.0,sepparm3,,Separator,0,,0
AB::TrashCanGenerator::2.0,labelparm3,Colors,Label,1,,0
AB::TrashCanGenerator::2.0,trashcan_top_color,Trashcan Top,Float,3,0.251;0.3;0.075,0
AB::TrashCanGenerator::2.0,trashcan_body_color,Trashcan Body,Float,3,0.0987;0.3;0.0987,0
AB::TrashCanGenerator::2.0,graphic_color,Graphic,Float,3,0.1;0.1;0.1,0
AB::UnrealTerrainWrite::1.0,execute,Save to Disk,Button,1,,0
AB::UnrealTerrainWrite::1.0,sopoutput,Output File,String,1,$JOB/bgeo/$OS.$F.bgeo.sc,0
AB::UtilityPoleGenerator::3.0,WorkMode,Work Mode,Menu,1,0,2
AB::UtilityPoleGenerator::3.0,main_shape,Main Shape,Menu,1,0,2
AB::UtilityPoleGenerator::3.0,uv_layout_on,Uv Layout,Toggle,1,False,0
AB::UtilityPoleGenerator::3.0,lightmaps_on,Lightmaps On,Toggle,1,False,0
AB::UtilityPoleGenerator::3.0,vis_uv_,Vis UV,Toggle,1,False,0
AB::UtilityPoleGenerator::3.0,MaterialIDColor,Material ID Color,Toggle,1,False,0
AB::UtilityPoleGenerator::3.0,AddAttatchPoints,Add Attatch Points,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,sepparm,,Separator,0,,0
AB::UtilityPoleGenerator::3.0,MainOptions,Main Options,Label,1,,0
AB::UtilityPoleGenerator::3.0,main_height,Main Height,Float,1,12.0,0
AB::UtilityPoleGenerator::3.0,top_bevel_amount,Top Bevel Amount,Float,1,0.025,0
AB::UtilityPoleGenerator::3.0,h_wood_length,Horiz Wood Length,Float,1,3.0,0
AB::UtilityPoleGenerator::3.0,h_wood_height,Horiz Wood Height,Float,1,0.1,0
AB::UtilityPoleGenerator::3.0,h_wood_depth,Horiz Wood Depth,Float,1,0.065,0
AB::UtilityPoleGenerator::3.0,h_wood_number,Horiz Wood Amount,Int,1,3,0
AB::UtilityPoleGenerator::3.0,sepparm2,,Separator,0,,0
AB::UtilityPoleGenerator::3.0,DetailOptions,Detail Options,Label,1,,0
AB::UtilityPoleGenerator::3.0,AddWoodBevels,Add Wood Bevels,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,h_wood_bev_amnt,Horiz Wood Bevel Amount,Float,1,0.005,0
AB::UtilityPoleGenerator::3.0,h_wood_top_conn_amt,Top Wood Connector Amount,Int,1,2,0
AB::UtilityPoleGenerator::3.0,HorizConnectorType,Horiz Connector Type,Int,1,0,0
AB::UtilityPoleGenerator::3.0,add_straps,Add Straps,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,strap_lngth,Strap Length,Float,1,0.65,0
AB::UtilityPoleGenerator::3.0,strap_rot_x,Strap Rot X,Float,1,42.0,0
AB::UtilityPoleGenerator::3.0,AddLightToggle,Add Light ,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,AddLightScript,Add Light ,Int,1,0,0
AB::UtilityPoleGenerator::3.0,rot_light,Rotate Light,Float,1,0.0,0
AB::UtilityPoleGenerator::3.0,add_transformer1,Add Transformer,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,AddTransformerScript,Add Transformer,Int,1,0,0
AB::UtilityPoleGenerator::3.0,transformer_adj,Transformer Adjustment,Float,1,0.0,0
AB::UtilityPoleGenerator::3.0,AddHandHoldsToggle,Add Hand Holds,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,AddHandHoldsScript,Add Hand Holds,Int,1,0,0
AB::UtilityPoleGenerator::3.0,rot_handholds,Rotate Hand Holds,Float,1,0.0,0
AB::UtilityPoleGenerator::3.0,add_cross_bolts,Add Cross Bolts,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,AddCrossPorclianToggle,Add Porclain,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,AddCrossPorclianScript,Add Porclain,Int,1,0,0
AB::UtilityPoleGenerator::3.0,rot_porclain,Rotate Porclain,Float,1,175.0,0
AB::UtilityPoleGenerator::3.0,add_h_bar_details,Add H Bar Detail,Toggle,1,True,0
AB::UtilityPoleGenerator::3.0,sepparm3,,Separator,0,,0
AB::UtilityPoleGenerator::3.0,ColorOptions,Color Options,Label,1,,0
AB::UtilityPoleGenerator::3.0,MainPoleColor,Main Pole,Float,3,0.082;0.057892;0.033784,0
AB::UtilityPoleGenerator::3.0,HorizontalWoodColor,Horizontal Wood,Float,3,0.107;0.075542;0.044084,0
AB::UtilityPoleGenerator::3.0,ColorBolt,Bolt,Float,3,0.333;0.333;0.333,0
AB::UtilityPoleGenerator::3.0,ColorNut,Nut,Float,3,0.2;0.2;0.2,0
AB::UtilityPoleGenerator::3.0,ColorWasher,Washer,Float,3,0.5;0.5;0.5,0
AB::UtilityPoleGenerator::3.0,InteriorMetalSupportsColor,Interior Metal Supports,Float,3,0.333;0.333;0.333,0
AB::UtilityPoleGenerator::3.0,MetalStrapsColor,Metal Straps,Float,3,0.333;0.333;0.333,0
AB::ValveGenerator::2.0,ValveType,Valve Type,Menu,1,0,1
AB::VentGenerator::2.0,VentStyle,Vent Style,Menu,1,0,3
AB::VentGenerator::2.0,VentRoundWidth,Vent Width,Float,1,0.5,0
AB::VentGenerator::2.0,VentRoundFrameThickness,Frame Thickness,Float,1,0.05,0
AB::VentGenerator::2.0,VentRoundFrameWidth,Frame Width,Float,1,0.05,0
AB::VentGenerator::2.0,VentFanAmount,Vent Fan Amount,Int,1,10,0
AB::VentGenerator::2.0,FrameRes,Frame Resolution,Int,1,44,0
AB::VentGenerator::2.0,DeleteEveryOtherFan,Every Other Fan,Toggle,1,False,0
AB::VentGenerator::2.0,AddFrameBevels,Add Frame Bevels,Toggle,1,True,0
AB::VentGenerator::2.0,BevelAmount,Bevel Amount,Float,1,0.005,0
AB::VentGenerator::2.0,filletshape,Bevel Shape,Menu,1,4,5
AB::VentGenerator::2.0,divisions,Divisions,Int,1,3,0
AB::VentGenerator::2.0,VentWidth,Vent Width,Float,1,1.0,0
AB::VentGenerator::2.0,VentHeight,Vent Height,Float,1,0.6,0
AB::VentGenerator::2.0,VentFrameThickness,Frame Thickness,Float,1,0.1,0
AB::VentGenerator::2.0,VentFanAmount2,Vent Fan Amount,Int,1,10,0
AB::VentGenerator::2.0,AddFrameBevels3,Add Frame Bevels,Toggle,1,True,0
AB::VentGenerator::2.0,AddCornerBolts,Add Corner Bolts,Toggle,1,True,0
AB::VentGenerator::2.0,DeleteEveryOtherFan2,Every Other Fan,Toggle,1,False,0
AB::VentGenerator::2.0,BevelAmount2,Bevel Amount,Float,1,0.004,0
AB::VentGenerator::2.0,filletshape2,Shape,Menu,1,4,5
AB::VentGenerator::2.0,divisions2,Divisions,Int,1,3,0
AB::VentGenerator::2.0,sepparm3,,Separator,0,,0
AB::VentGenerator::2.0,Bolt_Details,Bolt Details,Label,1,,0
AB::VentGenerator::2.0,sepparm2,,Separator,0,,0
AB::VentGenerator::2.0,BoltScale,Bolt Scale,Float,1,1.0,0
AB::VentGenerator::2.0,AddWasher,Add Washer,Toggle,1,True,0
AB::VentGenerator::2.0,WasherThickness,Washer Thickness,Float,1,0.04,0
AB::VentGenerator::2.0,WasherResolution,Washer Resolution,Int,1,24,0
AB::VentGenerator::2.0,BoltHeight,Bolt Height,Float,1,0.5,0
AB::VentGenerator::2.0,BoltResolution,Bolt Resolution,Int,1,12,0
AB::VictorianHouses::1.1,ABVictorianHouses,AB Victorian Houses,Label,1,,0
AB::VictorianHouses::1.1,labelparm,Message,Label,1,,0
AB::VictorianHouses::1.1,sepparm24,,Separator,0,,0
AB::VictorianHouses::1.1,tool_mode_on,Tool Mode,Toggle,1,False,0
AB::VictorianHouses::1.1,UVLayoutOn,UV Layout,Toggle,1,False,0
AB::VictorianHouses::1.1,LightmapsOn,Lightmaps On,Toggle,1,False,0
AB::VictorianHouses::1.1,UdimOn,UDIM On,Toggle,1,True,0
AB::VictorianHouses::1.1,vis_uv,Vis UV,Toggle,1,False,0
AB::VictorianHouses::1.1,use_color,Use Color,Toggle,1,True,0
AB::VictorianHouses::1.1,sepparm12,,Separator,0,,0
AB::VictorianHouses::1.1,BaseBuildingOptions,Base Building Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm7,,Separator,0,,0
AB::VictorianHouses::1.1,BuildingWidth,Building Width,Int,1,20,0
AB::VictorianHouses::1.1,BuildingDepth,Building Depth,Int,1,45,0
AB::VictorianHouses::1.1,base_mod_size,Base Module Size,Int,1,4,0
AB::VictorianHouses::1.1,BayWallDepth,Bay Wall Depth,Float,1,3.0,0
AB::VictorianHouses::1.1,sepparm14,,Separator,0,,0
AB::VictorianHouses::1.1,FloorOptions,Floor Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm16,,Separator,0,,0
AB::VictorianHouses::1.1,LowerFloorHeight,Lower Floor Height,Int,1,2,0
AB::VictorianHouses::1.1,EntryFloorHeight,Entry Floor Height,Int,1,5,0
AB::VictorianHouses::1.1,MidFloorHeight,Mid Floor Height,Int,1,4,0
AB::VictorianHouses::1.1,MidFloorNumber,Mid Floor Number,Int,1,2,0
AB::VictorianHouses::1.1,TopFloorHeight,Top Floor Height,Int,1,5,0
AB::VictorianHouses::1.1,TopHeight,Top Height,Int,1,2,0
AB::VictorianHouses::1.1,CornerOptions,Corner Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm13,,Separator,0,,0
AB::VictorianHouses::1.1,BldCornerSize,Building Corner Size,Float,1,3.0,0
AB::VictorianHouses::1.1,BldCornerDepth,Building Corner Depth,Float,1,0.8,0
AB::VictorianHouses::1.1,rows,Rows,Int,1,20,0
AB::VictorianHouses::1.1,sepparm15,,Separator,0,,0
AB::VictorianHouses::1.1,sepparm18,,Separator,0,,0
AB::VictorianHouses::1.1,DoorOptions,Door Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm17,,Separator,0,,0
AB::VictorianHouses::1.1,RS_DoorStyle,Door Style,Menu,1,2,3
AB::VictorianHouses::1.1,RS_HandleStyle,Handle Style,Menu,1,0,4
AB::VictorianHouses::1.1,handle_side,Handle Position,Menu,1,0,2
AB::VictorianHouses::1.1,InsetDoorDepth,Inset Door Depth,Float,1,0.5,0
AB::VictorianHouses::1.1,WinWallSides2,Door Wall Sides,Float,1,1.0,0
AB::VictorianHouses::1.1,sepparm6,,Separator,0,,0
AB::VictorianHouses::1.1,WindowSizingOptions,Window Sizing Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm,,Separator,0,,0
AB::VictorianHouses::1.1,WinWallSides,Window Wall Sides,Float,1,1.0,0
AB::VictorianHouses::1.1,win_wall_open_z,Window Depth,Float,1,0.5,0
AB::VictorianHouses::1.1,WinWallBaseHeight,Below Win Height,Float,1,1.0,0
AB::VictorianHouses::1.1,AboveWindowHeight,Above Win Height,Float,1,1.0,0
AB::VictorianHouses::1.1,sepparm2,,Separator,0,,0
AB::VictorianHouses::1.1,GroundFloorWindowOptions,Ground Floor Window Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm3,,Separator,0,,0
AB::VictorianHouses::1.1,bld_mod_size,Building Mod Size,Int,1,10,0
AB::VictorianHouses::1.1,CasingDepth3,Wall Opening Depth,Float,1,1.0,0
AB::VictorianHouses::1.1,CasingWidth3,Casing Width,Float,1,0.05,0
AB::VictorianHouses::1.1,WinFrameWidthRect3,Frame Width,Float,1,0.15,0
AB::VictorianHouses::1.1,SK_WinFrameDepthRect3,Frame Depth,Float,1,0.1,0
AB::VictorianHouses::1.1,sepparm8,,Separator,0,,0
AB::VictorianHouses::1.1,MidFloorWindowOptions,Mid Floor Window Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm20,,Separator,0,,0
AB::VictorianHouses::1.1,WindowShape4,Window Shape,Menu,1,0,3
AB::VictorianHouses::1.1,CasingDepth2,Wall Opening Depth,Float,1,0.3,0
AB::VictorianHouses::1.1,CasingWidth2,Casing Width,Float,1,0.02,0
AB::VictorianHouses::1.1,WinFrameWidthRect2,Frame Width,Float,1,0.08,0
AB::VictorianHouses::1.1,SK_WinFrameDepthRect2,Frame Depth,Float,1,0.1,0
AB::VictorianHouses::1.1,sepparm10,,Separator,0,,0
AB::VictorianHouses::1.1,TopFloorWindowOptions,Top Floor Window Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm21,,Separator,0,,0
AB::VictorianHouses::1.1,WindowShape2,Window Shape,Menu,1,0,3
AB::VictorianHouses::1.1,CasingDepth4,Wall Opening Depth,Float,1,1.0,0
AB::VictorianHouses::1.1,CasingWidth4,Casing Width,Float,1,0.05,0
AB::VictorianHouses::1.1,WinFrameWidthRect4,Frame Width,Float,1,0.15,0
AB::VictorianHouses::1.1,SK_WinFrameDepthRect4,Frame Depth,Float,1,0.1,0
AB::VictorianHouses::1.1,sepparm11,,Separator,0,,0
AB::VictorianHouses::1.1,RoofOptions,Roof Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm22,,Separator,0,,0
AB::VictorianHouses::1.1,RoofStyle,Roof Style,Menu,1,1,2
AB::VictorianHouses::1.1,AddCornice,Add Cornice,Toggle,1,True,0
AB::VictorianHouses::1.1,AddCorniceFacade,Facade Cornice Only,Toggle,1,True,0
AB::VictorianHouses::1.1,PeakHeight,Peak Height,Float,1,6.0,0
AB::VictorianHouses::1.1,sepparm4,,Separator,0,,0
AB::VictorianHouses::1.1,ColorOptions,Color Options,Label,1,,0
AB::VictorianHouses::1.1,sepparm5,,Separator,0,,0
AB::VictorianHouses::1.1,RS_DoorFrameColor,Door Frame,Float,3,0.46;0.4;0.34,0
AB::VictorianHouses::1.1,RS_DoorGlassColor,Door Glass,Float,3,0.66;0.78;0.96,0
AB::VictorianHouses::1.1,MainWallColor,Main Walls,Float,3,0.7;0.7;0.7,0
AB::VictorianHouses::1.1,CorniceColor,Cornice Color,Float,3,0.2;0.2;0.2,0
AB::VictorianHouses::1.1,FrontFenceColor,Front Fence Color,Float,3,0.025;0.025;0.025,0
AB::VictorianHouses::1.1,TrimColor01,Trim Color 01,Float,3,0.0;0.25;0.5,0
AB::VictorianHouses::1.1,CasementColor,Casement,Float,3,0.333;0.333;0.333,0
AB::VictorianHouses::1.1,FrameColor,Frame,Float,3,0.5;0.5;0.5,0
AB::VictorianHouses::1.1,GlassColor,Glass,Float,3,0.66;0.78;0.96,0
AB::VictorianHouses::1.1,WindowTrimColor,Window Trim,Float,3,0.5;0.5;0.5,0
AB::VictorianHouses::1.1,CornerTrimColor,Corner Trim Color,Float,3,0.2568;0.2784;0.3,0
AB::VictorianHouses::1.1,FrontStepColor,Step Color,Float,3,0.333;0.333;0.333,0
AB::WallDestructionSystem::1.0,xOrd,Transform Order,Menu,1,0,6
AB::WallDestructionSystem::1.0,rOrd,Rotate Order,Menu,1,0,6
AB::WallDestructionSystem::1.0,t,Translate,Float,3,0.0;0.0;0.0,0
AB::WallDestructionSystem::1.0,r,Rotate,Float,3,0.0;0.0;0.0,0
AB::WallDestructionSystem::1.0,s,Scale,Float,3,1.0;1.0;1.0,0
AB::WallDestructionSystem::1.0,p,Pivot Translate,Float,3,0.0;0.0;0.0,0
AB::WallDestructionSystem::1.0,pr,Pivot Rotate,Float,3,0.0;0.0;0.0,0
AB::WallDestructionSystem::1.0,scale,Uniform Scale,Float,1,1.0,0
AB::WallDestructionSystem::1.0,pre_xform,Modify Pre-Transform,Button,1,,6
AB::WallDestructionSystem::1.0,keeppos,Keep Position When Parenting,Toggle,1,False,0
AB::WallDestructionSystem::1.0,childcomp,Child Compensation,Toggle,1,False,0
AB::WallDestructionSystem::1.0,constraints_on,Enable Constraints,Toggle,1,False,0
AB::WallDestructionSystem::1.0,constraints_path,Constraints,String,1,,0
AB::WallDestructionSystem::1.0,lookatpath,Look At,String,1,,0
AB::WallDestructionSystem::1.0,lookupobjpath,Look Up Object,String,1,,0
AB::WallDestructionSystem::1.0,lookup,Look At Up Vector,String,1,on,5
AB::WallDestructionSystem::1.0,pathobjpath,Path Object,String,1,,0
AB::WallDestructionSystem::1.0,roll,Roll,Float,1,0.0,0
AB::WallDestructionSystem::1.0,pos,Position,Float,1,0.0,0
AB::WallDestructionSystem::1.0,uparmtype,Parameterization,Menu,1,1,2
AB::WallDestructionSystem::1.0,pathorient,Orient Along Path,Int,1,1,0
AB::WallDestructionSystem::1.0,up,Orient Up Vector,Float,3,0.0;1.0;0.0,0
AB::WallDestructionSystem::1.0,bank,Auto-Bank factor,Float,1,0.0,0
AB::WallDestructionSystem::1.0,label1,Input #1 Label,String,1,Sub-Network Input #1,0
AB::WallDestructionSystem::1.0,label2,Input #2 Label,String,1,Sub-Network Input #2,0
AB::WallDestructionSystem::1.0,label3,Input #3 Label,String,1,Sub-Network Input #3,0
AB::WallDestructionSystem::1.0,label4,Input #4 Label,String,1,Sub-Network Input #4,0
AB::WallDestructionSystem::1.0,tdisplay,Display,Toggle,1,False,0
AB::WallDestructionSystem::1.0,display,Display,Int,1,1,0
AB::WallDestructionSystem::1.0,outputobj,Output Transform,String,1,_input1_obj_,0
AB::WallDestructionSystem::1.0,visibleobjects,Visible Children,String,1,*,0
AB::WallDestructionSystem::1.0,picking,Viewport Selecting Enabled,Toggle,1,True,0
AB::WallDestructionSystem::1.0,pickscript,Select Script,String,1,,0
AB::WallDestructionSystem::1.0,caching,Cache Object Transform,Toggle,1,True,0
AB::WallDestructionSystem::1.0,use_dcolor,Set Wireframe Color,Toggle,1,True,0
AB::WallDestructionSystem::1.0,dcolor,Wireframe Color,Float,3,1.0;1.0;1.0,0
AB::WaterTankGenerator::2.0,MaterialStyle,Material Style,Menu,1,0,3
AB::WaterTankGenerator::2.0,UV_LayoutOn,UV Layout On,Toggle,1,False,0
AB::WaterTankGenerator::2.0,WaterTankStyle,Water Tank Style,Menu,1,0,2
AB::WaterTankGenerator::2.0,WaterTankOptions,Water Tank Options,Label,1,,0
AB::WaterTankGenerator::2.0,MainTankRadius,Main Tank Radius,Float,1,2.0,0
AB::WaterTankGenerator::2.0,MainTankHeight,Main Tank Height,Float,1,7.0,0
AB::WaterTankGenerator::2.0,RoofPeakHeight,Roof Peak Height,Float,1,2.0,0
AB::WaterTankGenerator::2.0,TowerOptions,Tower Options,Label,1,,0
AB::WaterTankGenerator::2.0,TowerBaseHeight,Tower Base Height,Float,1,4.0,0
AB::WaterTankGenerator::2.0,TowerTopScale,Tower Top Scale,Float,1,0.8,0
AB::WaterTankGenerator::2.0,AddLadder,Add Ladder,Toggle,1,True,0
AB::WaterTankGenerator::2.0,AddeSecondaryTower,Secondary Tower On,Toggle,1,False,0
AB::WaterTankGenerator::2.0,TowerSecondaryHeight,Tower Secondary Height,Float,1,3.57,0
AB::WaterTankGenerator::2.0,TowerStructureDivisions,Structure Divisions,Int,1,5,0
AB::WaterTankGenerator::2.0,VerticalSupportWidth,Vertical Support Width,Float,1,0.189,0
AB::WaterTankGenerator::2.0,GussetPlateWidth,Gusset Width,Float,1,0.24,0
AB::WaterTankGenerator::2.0,GussetPlateHeight,Gusset Height,Float,1,0.24,0
AB::WaterTankGenerator::2.0,GussetPlateDepth,Gusset Depth,Float,1,0.01,0
AB::WaterTankGenerator::2.0,GussetPlateCornerBevel,Gusset Corner Bevel,Float,1,0.068,0
AB::WaterTankGenerator::2.0,GussetBevels,Gusset Bevels,Float,1,0.001,0
AB::WaterTankGenerator::2.0,GussetBevelsShape,Bevel Shape,Menu,1,4,5
AB::WaterTankGenerator::2.0,GussetBevelsDivisions,Divisions,Int,1,1,0
