tool,inner_node,node_type,parm_family,n_referenced,n_in_family,confidence,literals,referenced
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/WindowsAndDoorCleanUp/transform1,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/WindowsAndDoorCleanUp/polyextrude2,polyextrude::2.0,,1,12,medium,outputfrontgrp=1 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/WindowsAndDoorCleanUp/CreateDoor/transform2,xform,,1,1,medium,parmgroup_pivotxform=1,tz
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/WindowsAndDoorCleanUp/CreateDoor/DoorGenerator1,AB::DoorGenerator::4.0,,5,3,medium,MasterDoorStyle=1 CM_DoorWidth=1 CM_DoorHeight=1.8,CM_DoorBottomRail CM_DoorDepth CM_DoorTopRail CM_doorStileWidth handle_side
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color3,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color4,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color5,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color6,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color7,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color8,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/create_final_colors/color9,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife4,knife,,1,1,medium,knifeop=2,originy
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife6,knife,,1,3,medium,knifeop=2 diry=0 dirz=1,originz
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife7,knife,,1,3,medium,knifeop=2 diry=0 dirz=1,originz
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife8,knife,,1,1,medium,knifeop=2,originy
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife9,knife,,1,1,medium,knifeop=2,originy
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife10,knife,,1,3,medium,knifeop=2 dirx=1 diry=0,originx
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife11,knife,,1,3,medium,knifeop=2 dirx=1 diry=0,originx
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/winwall1,groupcreate,size,3,3,high,groupbase=0 groupbounding=1 sizex=10000,sizey sizez ty
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/winwall2,groupcreate,size,3,3,high,groupbase=0 groupbounding=1 sizez=10000,sizex sizey ty
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/polyextrude4,polyextrude::2.0,,1,12,medium,outputfrontgrp=1 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/knife12,knife,,1,1,medium,knifeop=2,originy
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/CreateVentedWindows/grid1,grid,,3,2,medium,orient=0 cols=2,rows sizex sizey
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/CreateVentedWindows/polyextrude5,polyextrude::2.0,,1,11,medium,outputfrontgrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,inset
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/CreateWindowWall/CreateVentedWindows/grid2,grid,,2,3,medium,orient=0 rows=2 cols=2,sizex sizey
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/WallCleanUp1/knife5,knife,,1,1,medium,knifeop=2,originy
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/transform2,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/MechanicalsMetal,principledshader::2.0,,5,14,medium,diffuse_folder_151=2 folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 folder227=1 basecolorr=1 basecolorg=1 basecolorb=1 rough_useTexture=1 baseBumpAndNormal_enable=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind1,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind4,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind5,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind6,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind7,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind8,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind9,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind10,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind11,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind12,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind13,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind14,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind15,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind16,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind17,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind18,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind19,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind20,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind21,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind22,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind23,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind24,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/bind25,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/computelighting1/layerexport10/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/computelighting1/layerexport11/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/computelighting1/layerexport12/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/surfaceexports1/computelighting1/layerexport13/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/StairtopWalls/principledshader1,principledshader::2.0,,5,13,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=1 basecolorg=1 basecolorb=1 rough=0.65 basecolor_useTexture=1 baseBumpAndNormal_enable=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/MechanicalsMetal,principledshader::2.0,,5,13,medium,diffuse_folder_151=3 folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=1 basecolorg=1 basecolorb=1 basecolor_useTexture=1 baseBumpAndNormal_enable=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind1,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind4,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind5,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind6,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind7,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind8,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind9,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind10,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind11,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind12,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind13,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind14,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind15,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind16,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind17,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind18,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind19,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind20,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind21,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind22,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind23,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind24,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/bind25,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/computelighting1/layerexport10/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/computelighting1/layerexport11/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/computelighting1/layerexport12/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/surfaceexports1/computelighting1/layerexport13/parm1,parameter,,1,3,medium,hasconnector=0 exportparm=2 invisible=1,parmtype
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Metal_GalvanizedRusty_01/principledshader1,principledshader::2.0,,5,13,medium,folder7=1 folder4=1 folder12=1 folder13=1 folder8=1 folder11=1 folder9=1 basecolorr=1 basecolorg=1 basecolorb=1 rough=0.65 basecolor_useTexture=1 baseBumpAndNormal_enable=1,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind1,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind4,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind5,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind6,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind7,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind8,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind9,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind10,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind11,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind12,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind13,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind14,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind15,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind16,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind17,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind18,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind19,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind20,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind21,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind22,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind23,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind24,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
AB::StairwayTops::3.0,/obj/AnalysisHolder/probe_132/mats/Concrete_01/surfaceexports1/bind25,bind,,1,4,medium,overridetype=1 useasparmdefiner=1 useownexportcontext=1 exportparm=1,parmname
